Date	Year	MonthNo	Month	QuarterNo	Quarter	Day
T:1998-07-18T00:00:00	I:1998	I:7	S:July	I:3	S:Qtr 3	I:18
T:1998-07-19T00:00:00	I:1998	I:7	S:July	I:3	S:Qtr 3	I:19
T:1998-07-20T00:00:00	I:1998	I:7	S:July	I:3	S:Qtr 3	I:20
T:1998-07-21T00:00:00	I:1998	I:7	S:July	I:3	S:Qtr 3	I:21
T:1998-07-22T00:00:00	I:1998	I:7	S:July	I:3	S:Qtr 3	I:22
T:1998-07-23T00:00:00	I:1998	I:7	S:July	I:3	S:Qtr 3	I:23
T:1998-07-24T00:00:00	I:1998	I:7	S:July	I:3	S:Qtr 3	I:24
T:1998-07-25T00:00:00	I:1998	I:7	S:July	I:3	S:Qtr 3	I:25
T:1998-07-26T00:00:00	I:1998	I:7	S:July	I:3	S:Qtr 3	I:26
T:1998-07-27T00:00:00	I:1998	I:7	S:July	I:3	S:Qtr 3	I:27
T:1998-07-28T00:00:00	I:1998	I:7	S:July	I:3	S:Qtr 3	I:28
T:1998-07-29T00:00:00	I:1998	I:7	S:July	I:3	S:Qtr 3	I:29
T:1998-07-30T00:00:00	I:1998	I:7	S:July	I:3	S:Qtr 3	I:30
T:1998-07-31T00:00:00	I:1998	I:7	S:July	I:3	S:Qtr 3	I:31
T:1998-08-01T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:1
T:1998-08-02T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:2
T:1998-08-03T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:3
T:1998-08-04T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:4
T:1998-08-05T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:5
T:1998-08-06T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:6
T:1998-08-07T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:7
T:1998-08-08T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:8
T:1998-08-09T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:9
T:1998-08-10T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:10
T:1998-08-11T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:11
T:1998-08-12T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:12
T:1998-08-13T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:13
T:1998-08-14T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:14
T:1998-08-15T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:15
T:1998-08-16T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:16
T:1998-08-17T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:17
T:1998-08-18T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:18
T:1998-08-19T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:19
T:1998-08-20T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:20
T:1998-08-21T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:21
T:1998-08-22T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:22
T:1998-08-23T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:23
T:1998-08-24T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:24
T:1998-08-25T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:25
T:1998-08-26T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:26
T:1998-08-27T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:27
T:1998-08-28T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:28
T:1998-08-29T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:29
T:1998-08-30T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:30
T:1998-08-31T00:00:00	I:1998	I:8	S:August	I:3	S:Qtr 3	I:31
T:1998-09-01T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:1
T:1998-09-02T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:2
T:1998-09-03T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:3
T:1998-09-04T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:4
T:1998-09-05T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:5
T:1998-09-06T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:6
T:1998-09-07T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:7
T:1998-09-08T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:8
T:1998-09-09T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:9
T:1998-09-10T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:10
T:1998-09-11T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:11
T:1998-09-12T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:12
T:1998-09-13T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:13
T:1998-09-14T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:14
T:1998-09-15T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:15
T:1998-09-16T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:16
T:1998-09-17T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:17
T:1998-09-18T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:18
T:1998-09-19T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:19
T:1998-09-20T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:20
T:1998-09-21T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:21
T:1998-09-22T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:22
T:1998-09-23T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:23
T:1998-09-24T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:24
T:1998-09-25T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:25
T:1998-09-26T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:26
T:1998-09-27T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:27
T:1998-09-28T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:28
T:1998-09-29T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:29
T:1998-09-30T00:00:00	I:1998	I:9	S:September	I:3	S:Qtr 3	I:30
T:1998-10-01T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:1
T:1998-10-02T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:2
T:1998-10-03T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:3
T:1998-10-04T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:4
T:1998-10-05T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:5
T:1998-10-06T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:6
T:1998-10-07T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:7
T:1998-10-08T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:8
T:1998-10-09T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:9
T:1998-10-10T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:10
T:1998-10-11T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:11
T:1998-10-12T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:12
T:1998-10-13T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:13
T:1998-10-14T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:14
T:1998-10-15T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:15
T:1998-10-16T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:16
T:1998-10-17T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:17
T:1998-10-18T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:18
T:1998-10-19T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:19
T:1998-10-20T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:20
T:1998-10-21T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:21
T:1998-10-22T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:22
T:1998-10-23T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:23
T:1998-10-24T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:24
T:1998-10-25T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:25
T:1998-10-26T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:26
T:1998-10-27T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:27
T:1998-10-28T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:28
T:1998-10-29T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:29
T:1998-10-30T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:30
T:1998-10-31T00:00:00	I:1998	I:10	S:October	I:4	S:Qtr 4	I:31
T:1998-11-01T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:1
T:1998-11-02T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:2
T:1998-11-03T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:3
T:1998-11-04T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:4
T:1998-11-05T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:5
T:1998-11-06T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:6
T:1998-11-07T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:7
T:1998-11-08T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:8
T:1998-11-09T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:9
T:1998-11-10T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:10
T:1998-11-11T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:11
T:1998-11-12T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:12
T:1998-11-13T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:13
T:1998-11-14T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:14
T:1998-11-15T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:15
T:1998-11-16T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:16
T:1998-11-17T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:17
T:1998-11-18T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:18
T:1998-11-19T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:19
T:1998-11-20T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:20
T:1998-11-21T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:21
T:1998-11-22T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:22
T:1998-11-23T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:23
T:1998-11-24T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:24
T:1998-11-25T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:25
T:1998-11-26T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:26
T:1998-11-27T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:27
T:1998-11-28T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:28
T:1998-11-29T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:29
T:1998-11-30T00:00:00	I:1998	I:11	S:November	I:4	S:Qtr 4	I:30
T:1998-12-01T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:1
T:1998-12-02T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:2
T:1998-12-03T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:3
T:1998-12-04T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:4
T:1998-12-05T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:5
T:1998-12-06T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:6
T:1998-12-07T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:7
T:1998-12-08T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:8
T:1998-12-09T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:9
T:1998-12-10T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:10
T:1998-12-11T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:11
T:1998-12-12T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:12
T:1998-12-13T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:13
T:1998-12-14T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:14
T:1998-12-15T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:15
T:1998-12-16T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:16
T:1998-12-17T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:17
T:1998-12-18T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:18
T:1998-12-19T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:19
T:1998-12-20T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:20
T:1998-12-21T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:21
T:1998-12-22T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:22
T:1998-12-23T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:23
T:1998-12-24T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:24
T:1998-12-25T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:25
T:1998-12-26T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:26
T:1998-12-27T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:27
T:1998-12-28T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:28
T:1998-12-29T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:29
T:1998-12-30T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:30
T:1998-12-31T00:00:00	I:1998	I:12	S:December	I:4	S:Qtr 4	I:31
