OrderID	CustomerID	EmployeeID	OrderDate	RequiredDate	ShippedDate	ShipVia	Freight	ShipName	ShipAddress	ShipCity	ShipRegion	ShipPostalCode	ShipCountry
I:10669	S:SIMOB	I:2	T:1997-09-15T00:00:00	T:1997-10-13T00:00:00	T:1997-09-22T00:00:00	I:1	F:24.39	S:Simons bistro	S:Vinbæltet 34	S:Kobenhavn	~N~	S:1734	S:Denmark
I:10672	S:BERGS	I:9	T:1997-09-17T00:00:00	T:1997-10-01T00:00:00	T:1997-09-26T00:00:00	I:2	F:95.75	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10673	S:WILMK	I:2	T:1997-09-18T00:00:00	T:1997-10-16T00:00:00	T:1997-09-19T00:00:00	I:1	F:22.76	S:Wilman Kala	S:Keskuskatu 45	S:Helsinki	~N~	S:21240	S:Finland
I:10676	S:TORTU	I:2	T:1997-09-22T00:00:00	T:1997-10-20T00:00:00	T:1997-09-29T00:00:00	I:2	F:2.01	S:Tortuga Restaurante	S:Avda. Azteca 123	S:México D.F.	~N~	S:05033	S:Mexico
I:10677	S:ANTON	I:1	T:1997-09-22T00:00:00	T:1997-10-20T00:00:00	T:1997-09-26T00:00:00	I:3	F:4.03	S:Antonio Moreno Taquería	S:Mataderos  2312	S:México D.F.	~N~	S:05023	S:Mexico
I:10682	S:ANTON	I:3	T:1997-09-25T00:00:00	T:1997-10-23T00:00:00	T:1997-10-01T00:00:00	I:2	F:36.13	S:Antonio Moreno Taquería	S:Mataderos  2312	S:México D.F.	~N~	S:05023	S:Mexico
I:10686	S:PICCO	I:2	T:1997-09-30T00:00:00	T:1997-10-28T00:00:00	T:1997-10-08T00:00:00	I:1	F:96.5	S:Piccolo und mehr	S:Geislweg 14	S:Salzburg	~N~	S:5020	S:Austria
I:10688	S:VAFFE	I:4	T:1997-10-01T00:00:00	T:1997-10-15T00:00:00	T:1997-10-07T00:00:00	I:2	F:299.09	S:Vaffeljernet	S:Smagsloget 45	S:Århus	~N~	S:8200	S:Denmark
I:10689	S:BERGS	I:1	T:1997-10-01T00:00:00	T:1997-10-29T00:00:00	T:1997-10-07T00:00:00	I:2	F:13.42	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10695	S:WILMK	I:7	T:1997-10-07T00:00:00	T:1997-11-18T00:00:00	T:1997-10-14T00:00:00	I:1	F:16.72	S:Wilman Kala	S:Keskuskatu 45	S:Helsinki	~N~	S:21240	S:Finland
I:10698	S:ERNSH	I:4	T:1997-10-09T00:00:00	T:1997-11-06T00:00:00	T:1997-10-17T00:00:00	I:1	F:272.47	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10703	S:FOLKO	I:6	T:1997-10-14T00:00:00	T:1997-11-11T00:00:00	T:1997-10-20T00:00:00	I:2	F:152.3	S:Folk och fä HB	S:Åkergatan 24	S:Bräcke	~N~	S:S-844 67	S:Sweden
I:10710	S:FRANS	I:1	T:1997-10-20T00:00:00	T:1997-11-17T00:00:00	T:1997-10-23T00:00:00	I:1	F:4.98	S:Franchi S.p.A.	S:Via Monte Bianco 34	S:Torino	~N~	S:10100	S:Italy
I:10716	S:RANCH	I:4	T:1997-10-24T00:00:00	T:1997-11-21T00:00:00	T:1997-10-27T00:00:00	I:2	F:22.57	S:Rancho grande	S:Av. del Libertador 900	S:Buenos Aires	~N~	S:1010	S:Argentina
I:10726	S:EASTC	I:4	T:1997-11-03T00:00:00	T:1997-11-17T00:00:00	T:1997-12-05T00:00:00	I:1	F:16.56	S:Eastern Connection	S:35 King George	S:London	~N~	S:WX3 6FW	S:UK
I:10727	S:REGGC	I:2	T:1997-11-03T00:00:00	T:1997-12-01T00:00:00	T:1997-12-05T00:00:00	I:1	F:89.9	S:Reggiani Caseifici	S:Strada Provinciale 124	S:Reggio Emilia	~N~	S:42100	S:Italy
I:10731	S:CHOPS	I:7	T:1997-11-06T00:00:00	T:1997-12-04T00:00:00	T:1997-11-14T00:00:00	I:1	F:96.65	S:Chop-suey Chinese	S:Hauptstr. 31	S:Bern	~N~	S:3012	S:Switzerland
I:10733	S:BERGS	I:1	T:1997-11-07T00:00:00	T:1997-12-05T00:00:00	T:1997-11-10T00:00:00	I:3	F:110.11	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10744	S:VAFFE	I:6	T:1997-11-17T00:00:00	T:1997-12-15T00:00:00	T:1997-11-24T00:00:00	I:1	F:69.19	S:Vaffeljernet	S:Smagsloget 45	S:Århus	~N~	S:8200	S:Denmark
I:10746	S:CHOPS	I:1	T:1997-11-19T00:00:00	T:1997-12-17T00:00:00	T:1997-11-21T00:00:00	I:3	F:31.43	S:Chop-suey Chinese	S:Hauptstr. 31	S:Bern	~N~	S:3012	S:Switzerland
I:10747	S:PICCO	I:6	T:1997-11-19T00:00:00	T:1997-12-17T00:00:00	T:1997-11-26T00:00:00	I:1	F:117.33	S:Piccolo und mehr	S:Geislweg 14	S:Salzburg	~N~	S:5020	S:Austria
I:10750	S:WARTH	I:9	T:1997-11-21T00:00:00	T:1997-12-19T00:00:00	T:1997-11-24T00:00:00	I:1	F:79.3	S:Wartian Herkku	S:Torikatu 38	S:Oulu	~N~	S:90110	S:Finland
I:10751	S:RICSU	I:3	T:1997-11-24T00:00:00	T:1997-12-22T00:00:00	T:1997-12-03T00:00:00	I:3	F:130.79	S:Richter Supermarkt	S:Starenweg 5	S:Genève	~N~	S:1204	S:Switzerland
I:10752	S:NORTS	I:2	T:1997-11-24T00:00:00	T:1997-12-22T00:00:00	T:1997-11-28T00:00:00	I:3	F:1.39	S:North/South	S:South House 300 Queensbridge	S:London	~N~	S:SW7 1RZ	S:UK
I:10753	S:FRANS	I:3	T:1997-11-25T00:00:00	T:1997-12-23T00:00:00	T:1997-11-27T00:00:00	I:1	F:7.7	S:Franchi S.p.A.	S:Via Monte Bianco 34	S:Torino	~N~	S:10100	S:Italy
I:10754	S:MAGAA	I:6	T:1997-11-25T00:00:00	T:1997-12-23T00:00:00	T:1997-11-27T00:00:00	I:3	F:2.38	S:Magazzini Alimentari Riuniti	S:Via Ludovico il Moro 22	S:Bergamo	~N~	S:24100	S:Italy
I:10758	S:RICSU	I:3	T:1997-11-28T00:00:00	T:1997-12-26T00:00:00	T:1997-12-04T00:00:00	I:3	F:138.17	S:Richter Supermarkt	S:Starenweg 5	S:Genève	~N~	S:1204	S:Switzerland
I:10759	S:ANATR	I:3	T:1997-11-28T00:00:00	T:1997-12-26T00:00:00	T:1997-12-12T00:00:00	I:3	F:11.99	S:Ana Trujillo Emparedados y helados	S:Avda. de la Constitución 2222	S:México D.F.	~N~	S:05021	S:Mexico
I:10760	S:MAISD	I:4	T:1997-12-01T00:00:00	T:1997-12-29T00:00:00	T:1997-12-10T00:00:00	I:1	F:155.64	S:Maison Dewey	S:Rue Joseph-Bens 532	S:Bruxelles	~N~	S:B-1180	S:Belgium
I:10762	S:FOLKO	I:3	T:1997-12-02T00:00:00	T:1997-12-30T00:00:00	T:1997-12-09T00:00:00	I:1	F:328.74	S:Folk och fä HB	S:Åkergatan 24	S:Bräcke	~N~	S:S-844 67	S:Sweden
I:10764	S:ERNSH	I:6	T:1997-12-03T00:00:00	T:1997-12-31T00:00:00	T:1997-12-08T00:00:00	I:3	F:145.45	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10767	S:SUPRD	I:4	T:1997-12-05T00:00:00	T:1998-01-02T00:00:00	T:1997-12-15T00:00:00	I:3	F:1.59	S:Suprêmes délices	S:Boulevard Tirou, 255	S:Charleroi	~N~	S:B-6000	S:Belgium
I:10769	S:VAFFE	I:3	T:1997-12-08T00:00:00	T:1998-01-05T00:00:00	T:1997-12-12T00:00:00	I:1	F:65.06	S:Vaffeljernet	S:Smagsloget 45	S:Århus	~N~	S:8200	S:Denmark
I:10771	S:ERNSH	I:9	T:1997-12-10T00:00:00	T:1998-01-07T00:00:00	T:1998-01-02T00:00:00	I:2	F:11.19	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10773	S:ERNSH	I:1	T:1997-12-11T00:00:00	T:1998-01-08T00:00:00	T:1997-12-16T00:00:00	I:3	F:96.43	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10774	S:FOLKO	I:4	T:1997-12-11T00:00:00	T:1997-12-25T00:00:00	T:1997-12-12T00:00:00	I:1	F:48.2	S:Folk och fä HB	S:Åkergatan 24	S:Bräcke	~N~	S:S-844 67	S:Sweden
I:10776	S:ERNSH	I:1	T:1997-12-15T00:00:00	T:1998-01-12T00:00:00	T:1997-12-18T00:00:00	I:3	F:351.53	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10778	S:BERGS	I:3	T:1997-12-16T00:00:00	T:1998-01-13T00:00:00	T:1997-12-24T00:00:00	I:1	F:6.79	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10781	S:WARTH	I:2	T:1997-12-17T00:00:00	T:1998-01-14T00:00:00	T:1997-12-19T00:00:00	I:3	F:73.16	S:Wartian Herkku	S:Torikatu 38	S:Oulu	~N~	S:90110	S:Finland
I:10782	S:CACTU	I:9	T:1997-12-17T00:00:00	T:1998-01-14T00:00:00	T:1997-12-22T00:00:00	I:3	F:1.1	S:Cactus Comidas para llevar	S:Cerrito 333	S:Buenos Aires	~N~	S:1010	S:Argentina
I:10784	S:MAGAA	I:4	T:1997-12-18T00:00:00	T:1998-01-15T00:00:00	T:1997-12-22T00:00:00	I:3	F:70.09	S:Magazzini Alimentari Riuniti	S:Via Ludovico il Moro 22	S:Bergamo	~N~	S:24100	S:Italy
I:10792	S:WOLZA	I:1	T:1997-12-23T00:00:00	T:1998-01-20T00:00:00	T:1997-12-31T00:00:00	I:3	F:23.79	S:Wolski Zajazd	S:ul. Filtrowa 68	S:Warszawa	~N~	S:01-012	S:Poland
I:10795	S:ERNSH	I:8	T:1997-12-24T00:00:00	T:1998-01-21T00:00:00	T:1998-01-20T00:00:00	I:2	F:126.66	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10800	S:SEVES	I:1	T:1997-12-26T00:00:00	T:1998-01-23T00:00:00	T:1998-01-05T00:00:00	I:3	F:137.44	S:Seven Seas Imports	S:90 Wadhurst Rd.	S:London	~N~	S:OX15 4NB	S:UK
I:10801	S:BOLID	I:4	T:1997-12-29T00:00:00	T:1998-01-26T00:00:00	T:1997-12-31T00:00:00	I:2	F:97.09	S:Bólido Comidas preparadas	S:C/ Araquil, 67	S:Madrid	~N~	S:28023	S:Spain
I:10802	S:SIMOB	I:4	T:1997-12-29T00:00:00	T:1998-01-26T00:00:00	T:1998-01-02T00:00:00	I:2	F:257.26	S:Simons bistro	S:Vinbæltet 34	S:Kobenhavn	~N~	S:1734	S:Denmark
I:10804	S:SEVES	I:6	T:1997-12-30T00:00:00	T:1998-01-27T00:00:00	T:1998-01-07T00:00:00	I:2	F:27.33	S:Seven Seas Imports	S:90 Wadhurst Rd.	S:London	~N~	S:OX15 4NB	S:UK
I:10807	S:FRANS	I:4	T:1997-12-31T00:00:00	T:1998-01-28T00:00:00	T:1998-01-30T00:00:00	I:1	F:1.36	S:Franchi S.p.A.	S:Via Monte Bianco 34	S:Torino	~N~	S:10100	S:Italy
I:10812	S:REGGC	I:5	T:1998-01-02T00:00:00	T:1998-01-30T00:00:00	T:1998-01-12T00:00:00	I:1	F:59.78	S:Reggiani Caseifici	S:Strada Provinciale 124	S:Reggio Emilia	~N~	S:42100	S:Italy
I:10818	S:MAGAA	I:7	T:1998-01-07T00:00:00	T:1998-02-04T00:00:00	T:1998-01-12T00:00:00	I:3	F:65.48	S:Magazzini Alimentari Riuniti	S:Via Ludovico il Moro 22	S:Bergamo	~N~	S:24100	S:Italy
I:10819	S:CACTU	I:2	T:1998-01-07T00:00:00	T:1998-02-04T00:00:00	T:1998-01-16T00:00:00	I:3	F:19.76	S:Cactus Comidas para llevar	S:Cerrito 333	S:Buenos Aires	~N~	S:1010	S:Argentina
I:10824	S:FOLKO	I:8	T:1998-01-09T00:00:00	T:1998-02-06T00:00:00	T:1998-01-30T00:00:00	I:1	F:1.23	S:Folk och fä HB	S:Åkergatan 24	S:Bräcke	~N~	S:S-844 67	S:Sweden
I:10828	S:RANCH	I:9	T:1998-01-13T00:00:00	T:1998-01-27T00:00:00	T:1998-02-04T00:00:00	I:1	F:90.85	S:Rancho grande	S:Av. del Libertador 900	S:Buenos Aires	~N~	S:1010	S:Argentina
I:10831	S:SANTG	I:3	T:1998-01-14T00:00:00	T:1998-02-11T00:00:00	T:1998-01-23T00:00:00	I:2	F:72.19	S:Santé Gourmet	S:Erling Skakkes gate 78	S:Stavern	~N~	S:4110	S:Norway
I:10836	S:ERNSH	I:7	T:1998-01-16T00:00:00	T:1998-02-13T00:00:00	T:1998-01-21T00:00:00	I:1	F:411.88	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10837	S:BERGS	I:9	T:1998-01-16T00:00:00	T:1998-02-13T00:00:00	T:1998-01-23T00:00:00	I:3	F:13.32	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10841	S:SUPRD	I:5	T:1998-01-20T00:00:00	T:1998-02-17T00:00:00	T:1998-01-29T00:00:00	I:2	F:424.3	S:Suprêmes délices	S:Boulevard Tirou, 255	S:Charleroi	~N~	S:B-6000	S:Belgium
I:10842	S:TORTU	I:1	T:1998-01-20T00:00:00	T:1998-02-17T00:00:00	T:1998-01-29T00:00:00	I:3	F:54.42	S:Tortuga Restaurante	S:Avda. Azteca 123	S:México D.F.	~N~	S:05033	S:Mexico
I:10844	S:PICCO	I:8	T:1998-01-21T00:00:00	T:1998-02-18T00:00:00	T:1998-01-26T00:00:00	I:2	F:25.22	S:Piccolo und mehr	S:Geislweg 14	S:Salzburg	~N~	S:5020	S:Austria
I:10846	S:SUPRD	I:2	T:1998-01-22T00:00:00	T:1998-03-05T00:00:00	T:1998-01-23T00:00:00	I:3	F:56.46	S:Suprêmes délices	S:Boulevard Tirou, 255	S:Charleroi	~N~	S:B-6000	S:Belgium
I:10848	S:CONSH	I:7	T:1998-01-23T00:00:00	T:1998-02-20T00:00:00	T:1998-01-29T00:00:00	I:2	F:38.24	S:Consolidated Holdings	S:Berkeley Gardens 12  Brewery	S:London	~N~	S:WX1 6LT	S:UK
I:10854	S:ERNSH	I:3	T:1998-01-27T00:00:00	T:1998-02-24T00:00:00	T:1998-02-05T00:00:00	I:2	F:100.22	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10856	S:ANTON	I:3	T:1998-01-28T00:00:00	T:1998-02-25T00:00:00	T:1998-02-10T00:00:00	I:2	F:58.43	S:Antonio Moreno Taquería	S:Mataderos  2312	S:México D.F.	~N~	S:05023	S:Mexico
I:10857	S:BERGS	I:8	T:1998-01-28T00:00:00	T:1998-02-25T00:00:00	T:1998-02-06T00:00:00	I:2	F:188.85	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10866	S:BERGS	I:5	T:1998-02-03T00:00:00	T:1998-03-03T00:00:00	T:1998-02-12T00:00:00	I:1	F:109.11	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10869	S:SEVES	I:5	T:1998-02-04T00:00:00	T:1998-03-04T00:00:00	T:1998-02-09T00:00:00	I:1	F:143.28	S:Seven Seas Imports	S:90 Wadhurst Rd.	S:London	~N~	S:OX15 4NB	S:UK
I:10870	S:WOLZA	I:5	T:1998-02-04T00:00:00	T:1998-03-04T00:00:00	T:1998-02-13T00:00:00	I:3	F:12.04	S:Wolski Zajazd	S:ul. Filtrowa 68	S:Warszawa	~N~	S:01-012	S:Poland
I:10872	S:GODOS	I:5	T:1998-02-05T00:00:00	T:1998-03-05T00:00:00	T:1998-02-09T00:00:00	I:2	F:175.32	S:Godos Cocina Típica	S:C/ Romero, 33	S:Sevilla	~N~	S:41101	S:Spain
I:10873	S:WILMK	I:4	T:1998-02-06T00:00:00	T:1998-03-06T00:00:00	T:1998-02-09T00:00:00	I:1	F:0.82	S:Wilman Kala	S:Keskuskatu 45	S:Helsinki	~N~	S:21240	S:Finland
I:10874	S:GODOS	I:5	T:1998-02-06T00:00:00	T:1998-03-06T00:00:00	T:1998-02-11T00:00:00	I:2	F:19.58	S:Godos Cocina Típica	S:C/ Romero, 33	S:Sevilla	~N~	S:41101	S:Spain
I:10875	S:BERGS	I:4	T:1998-02-06T00:00:00	T:1998-03-06T00:00:00	T:1998-03-03T00:00:00	I:2	F:32.37	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10879	S:WILMK	I:3	T:1998-02-10T00:00:00	T:1998-03-10T00:00:00	T:1998-02-12T00:00:00	I:3	F:8.5	S:Wilman Kala	S:Keskuskatu 45	S:Helsinki	~N~	S:21240	S:Finland
I:10880	S:FOLKO	I:7	T:1998-02-10T00:00:00	T:1998-03-24T00:00:00	T:1998-02-18T00:00:00	I:1	F:88.01	S:Folk och fä HB	S:Åkergatan 24	S:Bräcke	~N~	S:S-844 67	S:Sweden
I:10881	S:CACTU	I:4	T:1998-02-11T00:00:00	T:1998-03-11T00:00:00	T:1998-02-18T00:00:00	I:1	F:2.84	S:Cactus Comidas para llevar	S:Cerrito 333	S:Buenos Aires	~N~	S:1010	S:Argentina
I:10885	S:SUPRD	I:6	T:1998-02-12T00:00:00	T:1998-03-12T00:00:00	T:1998-02-18T00:00:00	I:3	F:5.64	S:Suprêmes délices	S:Boulevard Tirou, 255	S:Charleroi	~N~	S:B-6000	S:Belgium
I:10887	S:GALED	I:8	T:1998-02-13T00:00:00	T:1998-03-13T00:00:00	T:1998-02-16T00:00:00	I:3	F:1.25	S:Galería del gastronómo	S:Rambla de Cataluña, 23	S:Barcelona	~N~	S:8022	S:Spain
I:10888	S:GODOS	I:1	T:1998-02-16T00:00:00	T:1998-03-16T00:00:00	T:1998-02-23T00:00:00	I:2	F:51.87	S:Godos Cocina Típica	S:C/ Romero, 33	S:Sevilla	~N~	S:41101	S:Spain
I:10892	S:MAISD	I:4	T:1998-02-17T00:00:00	T:1998-03-17T00:00:00	T:1998-02-19T00:00:00	I:2	F:120.27	S:Maison Dewey	S:Rue Joseph-Bens 532	S:Bruxelles	~N~	S:B-1180	S:Belgium
I:10895	S:ERNSH	I:3	T:1998-02-18T00:00:00	T:1998-03-18T00:00:00	T:1998-02-23T00:00:00	I:1	F:162.75	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10896	S:MAISD	I:7	T:1998-02-19T00:00:00	T:1998-03-19T00:00:00	T:1998-02-27T00:00:00	I:3	F:32.45	S:Maison Dewey	S:Rue Joseph-Bens 532	S:Bruxelles	~N~	S:B-1180	S:Belgium
I:10898	S:OCEAN	I:4	T:1998-02-20T00:00:00	T:1998-03-20T00:00:00	T:1998-03-06T00:00:00	I:2	F:1.27	S:Océano Atlántico Ltda.	S:Ing. Gustavo Moncada 8585 Piso 20-A	S:Buenos Aires	~N~	S:1010	S:Argentina
I:10902	S:FOLKO	I:1	T:1998-02-23T00:00:00	T:1998-03-23T00:00:00	T:1998-03-03T00:00:00	I:1	F:44.15	S:Folk och fä HB	S:Åkergatan 24	S:Bräcke	~N~	S:S-844 67	S:Sweden
I:10906	S:WOLZA	I:4	T:1998-02-25T00:00:00	T:1998-03-11T00:00:00	T:1998-03-03T00:00:00	I:3	F:26.29	S:Wolski Zajazd	S:ul. Filtrowa 68	S:Warszawa	~N~	S:01-012	S:Poland
I:10908	S:REGGC	I:4	T:1998-02-26T00:00:00	T:1998-03-26T00:00:00	T:1998-03-06T00:00:00	I:2	F:32.96	S:Reggiani Caseifici	S:Strada Provinciale 124	S:Reggio Emilia	~N~	S:42100	S:Italy
I:10909	S:SANTG	I:1	T:1998-02-26T00:00:00	T:1998-03-26T00:00:00	T:1998-03-10T00:00:00	I:2	F:53.05	S:Santé Gourmet	S:Erling Skakkes gate 78	S:Stavern	~N~	S:4110	S:Norway
I:10910	S:WILMK	I:1	T:1998-02-26T00:00:00	T:1998-03-26T00:00:00	T:1998-03-04T00:00:00	I:3	F:38.11	S:Wilman Kala	S:Keskuskatu 45	S:Helsinki	~N~	S:21240	S:Finland
I:10911	S:GODOS	I:3	T:1998-02-26T00:00:00	T:1998-03-26T00:00:00	T:1998-03-05T00:00:00	I:1	F:38.19	S:Godos Cocina Típica	S:C/ Romero, 33	S:Sevilla	~N~	S:41101	S:Spain
I:10915	S:TORTU	I:2	T:1998-02-27T00:00:00	T:1998-03-27T00:00:00	T:1998-03-02T00:00:00	I:2	F:3.51	S:Tortuga Restaurante	S:Avda. Azteca 123	S:México D.F.	~N~	S:05033	S:Mexico
I:10916	S:RANCH	I:1	T:1998-02-27T00:00:00	T:1998-03-27T00:00:00	T:1998-03-09T00:00:00	I:2	F:63.77	S:Rancho grande	S:Av. del Libertador 900	S:Buenos Aires	~N~	S:1010	S:Argentina
I:10917	S:ROMEY	I:4	T:1998-03-02T00:00:00	T:1998-03-30T00:00:00	T:1998-03-11T00:00:00	I:2	F:8.29	S:Romero y tomillo	S:Gran Vía, 1	S:Madrid	~N~	S:28001	S:Spain
I:10921	S:VAFFE	I:1	T:1998-03-03T00:00:00	T:1998-04-14T00:00:00	T:1998-03-09T00:00:00	I:1	F:176.48	S:Vaffeljernet	S:Smagsloget 45	S:Århus	~N~	S:8200	S:Denmark
I:10924	S:BERGS	I:3	T:1998-03-04T00:00:00	T:1998-04-01T00:00:00	T:1998-04-08T00:00:00	I:2	F:151.52	S:Berglunds snabbköp	S:Berguvsvägen  8	S:Luleå	~N~	S:S-958 22	S:Sweden
I:10926	S:ANATR	I:4	T:1998-03-04T00:00:00	T:1998-04-01T00:00:00	T:1998-03-11T00:00:00	I:3	F:39.92	S:Ana Trujillo Emparedados y helados	S:Avda. de la Constitución 2222	S:México D.F.	~N~	S:05021	S:Mexico
I:10928	S:GALED	I:1	T:1998-03-05T00:00:00	T:1998-04-02T00:00:00	T:1998-03-18T00:00:00	I:1	F:1.36	S:Galería del gastronómo	S:Rambla de Cataluña, 23	S:Barcelona	~N~	S:8022	S:Spain
I:10930	S:SUPRD	I:4	T:1998-03-06T00:00:00	T:1998-04-17T00:00:00	T:1998-03-18T00:00:00	I:3	F:15.55	S:Suprêmes délices	S:Boulevard Tirou, 255	S:Charleroi	~N~	S:B-6000	S:Belgium
I:10931	S:RICSU	I:4	T:1998-03-06T00:00:00	T:1998-03-20T00:00:00	T:1998-03-19T00:00:00	I:2	F:13.6	S:Richter Supermarkt	S:Starenweg 5	S:Genève	~N~	S:1204	S:Switzerland
I:10937	S:CACTU	I:7	T:1998-03-10T00:00:00	T:1998-03-24T00:00:00	T:1998-03-13T00:00:00	I:3	F:31.51	S:Cactus Comidas para llevar	S:Cerrito 333	S:Buenos Aires	~N~	S:1010	S:Argentina
I:10939	S:MAGAA	I:2	T:1998-03-10T00:00:00	T:1998-04-07T00:00:00	T:1998-03-13T00:00:00	I:2	F:76.33	S:Magazzini Alimentari Riuniti	S:Via Ludovico il Moro 22	S:Bergamo	~N~	S:24100	S:Italy
I:10942	S:REGGC	I:9	T:1998-03-11T00:00:00	T:1998-04-08T00:00:00	T:1998-03-18T00:00:00	I:3	F:17.95	S:Reggiani Caseifici	S:Strada Provinciale 124	S:Reggio Emilia	~N~	S:42100	S:Italy
I:10943	S:BSBEV	I:4	T:1998-03-11T00:00:00	T:1998-04-08T00:00:00	T:1998-03-19T00:00:00	I:2	F:2.17	S:B's Beverages	S:Fauntleroy Circus	S:London	~N~	S:EC2 5NT	S:UK
I:10946	S:VAFFE	I:1	T:1998-03-12T00:00:00	T:1998-04-09T00:00:00	T:1998-03-19T00:00:00	I:2	F:27.2	S:Vaffeljernet	S:Smagsloget 45	S:Århus	~N~	S:8200	S:Denmark
I:10947	S:BSBEV	I:3	T:1998-03-13T00:00:00	T:1998-04-10T00:00:00	T:1998-03-16T00:00:00	I:2	F:3.26	S:B's Beverages	S:Fauntleroy Circus	S:London	~N~	S:EC2 5NT	S:UK
I:10948	S:GODOS	I:3	T:1998-03-13T00:00:00	T:1998-04-10T00:00:00	T:1998-03-19T00:00:00	I:3	F:23.39	S:Godos Cocina Típica	S:C/ Romero, 33	S:Sevilla	~N~	S:41101	S:Spain
I:10950	S:MAGAA	I:1	T:1998-03-16T00:00:00	T:1998-04-13T00:00:00	T:1998-03-23T00:00:00	I:2	F:2.5	S:Magazzini Alimentari Riuniti	S:Via Ludovico il Moro 22	S:Bergamo	~N~	S:24100	S:Italy
I:10951	S:RICSU	I:9	T:1998-03-16T00:00:00	T:1998-04-27T00:00:00	T:1998-04-07T00:00:00	I:2	F:30.85	S:Richter Supermarkt	S:Starenweg 5	S:Genève	~N~	S:1204	S:Switzerland
I:10955	S:FOLKO	I:8	T:1998-03-17T00:00:00	T:1998-04-14T00:00:00	T:1998-03-20T00:00:00	I:2	F:3.26	S:Folk och fä HB	S:Åkergatan 24	S:Bräcke	~N~	S:S-844 67	S:Sweden
I:10958	S:OCEAN	I:7	T:1998-03-18T00:00:00	T:1998-04-15T00:00:00	T:1998-03-27T00:00:00	I:2	F:49.56	S:Océano Atlántico Ltda.	S:Ing. Gustavo Moncada 8585 Piso 20-A	S:Buenos Aires	~N~	S:1010	S:Argentina
I:10963	S:FURIB	I:9	T:1998-03-19T00:00:00	T:1998-04-16T00:00:00	T:1998-03-26T00:00:00	I:3	F:2.7	S:Furia Bacalhau e Frutos do Mar	S:Jardim das rosas n. 32	S:Lisboa	~N~	S:1675	S:Portugal
I:10966	S:CHOPS	I:4	T:1998-03-20T00:00:00	T:1998-04-17T00:00:00	T:1998-04-08T00:00:00	I:1	F:27.19	S:Chop-suey Chinese	S:Hauptstr. 31	S:Bern	~N~	S:3012	S:Switzerland
I:10968	S:ERNSH	I:1	T:1998-03-23T00:00:00	T:1998-04-20T00:00:00	T:1998-04-01T00:00:00	I:3	F:74.6	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10970	S:BOLID	I:9	T:1998-03-24T00:00:00	T:1998-04-07T00:00:00	T:1998-04-24T00:00:00	I:1	F:16.16	S:Bólido Comidas preparadas	S:C/ Araquil, 67	S:Madrid	~N~	S:28023	S:Spain
I:10977	S:FOLKO	I:8	T:1998-03-26T00:00:00	T:1998-04-23T00:00:00	T:1998-04-10T00:00:00	I:3	F:208.5	S:Folk och fä HB	S:Åkergatan 24	S:Bräcke	~N~	S:S-844 67	S:Sweden
I:10978	S:MAISD	I:9	T:1998-03-26T00:00:00	T:1998-04-23T00:00:00	T:1998-04-23T00:00:00	I:2	F:32.82	S:Maison Dewey	S:Rue Joseph-Bens 532	S:Bruxelles	~N~	S:B-1180	S:Belgium
I:10979	S:ERNSH	I:8	T:1998-03-26T00:00:00	T:1998-04-23T00:00:00	T:1998-03-31T00:00:00	I:2	F:353.07	S:Ernst Handel	S:Kirchgasse 6	S:Graz	~N~	S:8010	S:Austria
I:10980	S:FOLKO	I:4	T:1998-03-27T00:00:00	T:1998-05-08T00:00:00	T:1998-04-17T00:00:00	I:1	F:1.26	S:Folk och fä HB	S:Åkergatan 24	S:Bräcke	~N~	S:S-844 67	S:Sweden
